"Section"	"section_id"	"req_id"	"full_key"	"key_as_number"	"requirement"	"Test Availability"	"search_roots"	"search_terms"	"manual_search_terms"	"not_search_terms"	"not_files"	"max_matches"	"class_defs"	"methods"	"modules"	"protected"	"class_def"	"method"	"module"	"file_name"	"matched_files"	"methods_string"	"urls"	"method_text"	"matched_terms"	"qualified_method"	"Annotation?"	"New Req for S?"	"New CTS for S?"	"Comment(internal) e.g. why a test is not possible"	"CTS Bug Id"	"CDD Bug Id"	"Area"	"Shortened"	"Test Level"
"3.5.1  . Application Restriction"	"3.5.1"	"C-1-9"	"3.5.1/C-1-9"	"03050100.670109"	"""C-1-9] MUST report all app restriction events via UsageStats."""	""	""	"UsageStats"	""	""	""	""	""	""	""	""	"android.content.syncmanager.cts.CtsSyncManagerTest"	"testSoftErrorRetriesActiveApp"	""	"/home/gpoor/cts-12-source/cts/tests/tests/syncmanager/src/android/content/syncmanager/cts/CtsSyncManagerTest.java"	""	"@FlakyTest
    public void testSoftErrorRetriesActiveApp() throws Exception {
        removeAllAccounts();

        // Let the initial sync happen.
        addAccountAndLetInitialSyncRun(ACCOUNT_1_A, APP1_AUTHORITY);

        writeSyncConfig(2, 1, 2, 3);

        clearSyncInvocations(APP1_PACKAGE);

        AmUtils.setStandbyBucket(APP1_PACKAGE, UsageStatsManager.STANDBY_BUCKET_ACTIVE);

        // Set soft error.
        mRpc.invoke(APP1_PACKAGE, rb ->
                rb.setSetResult(SetResult.newBuilder().setResult(Result.SOFT_ERROR)));

        Bundle b = makeBundle(
                ""testSoftErrorRetriesActiveApp"", true,
                ContentResolver.SYNC_EXTRAS_IGNORE_SETTINGS, true);

        ContentResolver.requestSync(ACCOUNT_1_A, APP1_AUTHORITY, b);

        // First sync + 3 retries == 4, so should be called more than 4 times.
        // But it's active, so it should retry more than that.
        waitUntil(""Should retry more than 3 times."", DEFAULT_TIMEOUT_SECONDS, () -> {
            final Response res = mRpc.invoke(APP1_PACKAGE,
                    rb -> rb.setGetSyncInvocations(GetSyncInvocations.newBuilder()));
            final int calls = res.getSyncInvocations().getSyncInvocationsCount();
            Log.i(TAG, ""NumSyncInvocations="" + calls);
            return calls > 4; // Arbitrarily bigger than 4.
        });
    }"	""	""	"UsageStats"	""	""	""	""	""	""	""	""	""	""
"3.5.1  . Application Restriction"	"3.5.1"	"C-1-9"	"3.5.1/C-1-9"	"03050100.670109"	"""C-1-9] MUST report all app restriction events via UsageStats."""	""	""	"UsageStats"	""	""	""	""	""	""	""	""	"android.content.syncmanager.cts.CtsSyncManagerTest"	"testExpeditedJobSync"	""	"/home/gpoor/cts-12-source/cts/tests/tests/syncmanager/src/android/content/syncmanager/cts/CtsSyncManagerTest.java"	""	"public void testExpeditedJobSync() throws Exception {
        setDozeState(false);
        removeAllAccounts();

        // Let the initial sync happen.
        addAccountAndLetInitialSyncRun(ACCOUNT_1_A, APP1_AUTHORITY);

        writeSyncConfig(2, 1, 2, 3);

        clearSyncInvocations(APP1_PACKAGE);

        AmUtils.setStandbyBucket(APP1_PACKAGE, UsageStatsManager.STANDBY_BUCKET_RARE);

        Bundle b = makeBundle(ContentResolver.SYNC_EXTRAS_SCHEDULE_AS_EXPEDITED_JOB, true,
                ContentResolver.SYNC_EXTRAS_IGNORE_SETTINGS, true);

        ContentResolver.requestSync(ACCOUNT_1_A, APP1_AUTHORITY, b);

        waitUntil(""Expedited job sync didn't run in Doze"", 30, () -> {
            final Response res = mRpc.invoke(APP1_PACKAGE,
                    rb -> rb.setGetSyncInvocations(GetSyncInvocations.newBuilder()));
            final int calls = res.getSyncInvocations().getSyncInvocationsCount();
            Log.i(TAG, ""NumSyncInvocations="" + calls);
            return calls == 1;
        });
    }"	""	""	"UsageStats"	""	""	""	""	""	""	""	""	""	""
"3.5.1  . Application Restriction"	"3.5.1"	"C-1-9"	"3.5.1/C-1-9"	"03050100.670109"	"""C-1-9] MUST report all app restriction events via UsageStats."""	""	""	"UsageStats"	""	""	""	""	""	""	""	""	"android.content.syncmanager.cts.CtsSyncManagerTest"	"testExpeditedJobSync_InDoze"	""	"/home/gpoor/cts-12-source/cts/tests/tests/syncmanager/src/android/content/syncmanager/cts/CtsSyncManagerTest.java"	""	"public void testExpeditedJobSync_InDoze() throws Exception {
        assumeTrue(isDozeFeatureEnabled());

        setDozeState(false);
        removeAllAccounts();

        // Let the initial sync happen.
        addAccountAndLetInitialSyncRun(ACCOUNT_1_A, APP1_AUTHORITY);

        writeSyncConfig(2, 1, 2, 3);

        clearSyncInvocations(APP1_PACKAGE);

        AmUtils.setStandbyBucket(APP1_PACKAGE, UsageStatsManager.STANDBY_BUCKET_RARE);

        setDozeState(true);
        Bundle b = makeBundle(ContentResolver.SYNC_EXTRAS_SCHEDULE_AS_EXPEDITED_JOB, true,
                ContentResolver.SYNC_EXTRAS_IGNORE_SETTINGS, true);

        ContentResolver.requestSync(ACCOUNT_1_A, APP1_AUTHORITY, b);

        waitUntil(""Expedited job sync should still run in Doze"", 30, () -> {
            final Response res = mRpc.invoke(APP1_PACKAGE,
                    rb -> rb.setGetSyncInvocations(GetSyncInvocations.newBuilder()));
            final int calls = res.getSyncInvocations().getSyncInvocationsCount();
            Log.i(TAG, ""NumSyncInvocations="" + calls);
            return calls == 1;
        });
    }"	""	""	"UsageStats"	""	""	""	""	""	""	""	""	""	""
"3.5.1  . Application Restriction"	"3.5.1"	"C-1-9"	"3.5.1/C-1-9"	"03050100.670109"	"""C-1-9] MUST report all app restriction events via UsageStats."""	""	""	"UsageStats"	""	""	""	""	""	""	""	""	"android.content.syncmanager.cts.CtsSyncManagerTest"	"testInitialSyncInNeverBucket"	""	"/home/gpoor/cts-12-source/cts/tests/tests/syncmanager/src/android/content/syncmanager/cts/CtsSyncManagerTest.java"	""	"public void testInitialSyncInNeverBucket() throws Exception {
        removeAllAccounts();

        AmUtils.setStandbyBucket(APP1_PACKAGE, STANDBY_BUCKET_NEVER);

        mRpc.invoke(APP1_PACKAGE, rb -> rb.setClearSyncInvocations(
                ClearSyncInvocations.newBuilder()));

        addAccountAndLetInitialSyncRun(ACCOUNT_1_A, APP1_AUTHORITY);

        // App should be brought out of the NEVER bucket to handle the sync
        assertTrue(""Standby bucket should be WORKING_SET or better"",
                AmUtils.getStandbyBucket(APP1_PACKAGE)
                        <= UsageStatsManager.STANDBY_BUCKET_WORKING_SET);

        // Check the sync request parameters.
        Response res = mRpc.invoke(APP1_PACKAGE,
                rb -> rb.setGetSyncInvocations(GetSyncInvocations.newBuilder()));
        assertEquals(1, res.getSyncInvocations().getSyncInvocationsCount());

        SyncInvocation si = res.getSyncInvocations().getSyncInvocations(0);

        assertEquals(ACCOUNT_1_A.name, si.getAccountName());
        assertEquals(ACCOUNT_1_A.type, si.getAccountType());
        assertEquals(APP1_AUTHORITY, si.getAuthority());

        Bundle extras = ParcelUtils.fromBytes(si.getExtras().toByteArray());
        assertTrue(extras.getBoolean(ContentResolver.SYNC_EXTRAS_INITIALIZE));
    }

    private static boolean isDozeFeatureEnabled() {
        final String output = ShellUtils.runShellCommand(""cmd deviceidle enabled deep"").trim();
        return Integer.parseInt(output) != 0;
    }

    private void setDozeState(final boolean on) throws Exception {
        ShellUtils.runShellCommand(""cmd deviceidle "" + (on ? ""force-idle"" : ""unforce""));
        if (!on) {
            // Make sure the device doesn't stay idle, even after unforcing.
            ShellUtils.runShellCommand(""cmd deviceidle motion"");
        }
        final PowerManager powerManager =
                InstrumentationRegistry.getContext().getSystemService(PowerManager.class);
        waitUntil(""Doze mode didn't change to "" + (on ? ""on"" : ""off""), 10,
                () -> powerManager.isDeviceIdleMode() == on);
    }

    // WIP This test doesn't work yet.
//"	""	""	"UsageStats"	""	""	""	""	""	""	""	""	""	""
"3.5.1  . Application Restriction"	"3.5.1"	"C-1-9"	"3.5.1/C-1-9"	"03050100.670109"	"""C-1-9] MUST report all app restriction events via UsageStats."""	""	""	"UsageStats"	""	""	""	""	""	""	""	""	"android.content.syncmanager.cts.CtsSyncManagerTest"	"testSoftErrorRetriesFrequentApp"	""	"/home/gpoor/cts-12-source/cts/tests/tests/syncmanager/src/android/content/syncmanager/cts/CtsSyncManagerTest.java"	""	"//    public void testSoftErrorRetriesFrequentApp() throws Exception {
//        runTest(() -> {
//            removeAllAccounts();
//
//            // Let the initial sync happen.
//            addAccountAndLetInitialSyncRun(ACCOUNT_1_A, APP1_AUTHORITY);
//
//            writeSyncConfig(2, 1, 2, 3);
//
//            clearSyncInvocations(APP1_PACKAGE);
//
//            AmUtils.setStandbyBucket(APP1_PACKAGE, UsageStatsManager.STANDBY_BUCKET_FREQUENT);
//
//            // Set soft error.
//            mRpc.invoke(APP1_PACKAGE, rb ->
//                    rb.setSetResult(SetResult.newBuilder().setResult(Result.SOFT_ERROR)));
//
//            Bundle b = makeBundle(
//                    ""testSoftErrorRetriesFrequentApp"", true,
//                    ContentResolver.SYNC_EXTRAS_IGNORE_SETTINGS, true);
//
//            ContentResolver.requestSync(ACCOUNT_1_A, APP1_AUTHORITY, b);
//
//            waitUntil(""Should retry more than 3 times."", () -> {
//                final Response res = mRpc.invoke(APP1_PACKAGE,
//                        rb -> rb.setGetSyncInvocations(GetSyncInvocations.newBuilder()));
//                final int calls =  res.getSyncInvocations().getSyncInvocationsCount();
//                Log.i(TAG, ""NumSyncInvocations="" + calls);
//                return calls >= 4; // First sync + 3 retries == 4, so at least 4 times.
//            });
//
//            Thread.sleep(10_000);
//
//            // One more retry is okay because of how the job scheduler throttle jobs, but no further.
//            final Response res = mRpc.invoke(APP1_PACKAGE,
//                    rb -> rb.setGetSyncInvocations(GetSyncInvocations.newBuilder()));
//            final int calls =  res.getSyncInvocations().getSyncInvocationsCount();
//            assertTrue(""# of syncs must be equal or less than 5, but was "" + calls, calls <= 5);
//        });
//    }
}"	""	""	"UsageStats"	""	""	""	""	""	""	""	""	""	""
"3.5.1  . Application Restriction"	"3.5.1"	"C-1-9"	"3.5.1/C-1-9"	"03050100.670109"	"""C-1-9] MUST report all app restriction events via UsageStats."""	""	""	"UsageStats"	""	""	""	""	""	""	""	""	"android.dumpsys.cts.StoragedDumpsysTest"	"testStoragedOutput"	"CtsDumpsysHostTestCases"	"/home/gpoor/cts-12-source/cts/hostsidetests/dumpsys/src/android/dumpsys/cts/StoragedDumpsysTest.java"	""	"public void testStoragedOutput() throws Exception {
        String result = mDevice.executeShellCommand(""stat /proc/uid_io/stats"");
        if(result.contains(""No such file or directory"")) {
            return;
        }

        if (mDevice.getAppPackageInfo(DEVICE_SIDE_TEST_APK) != null) {
            getDevice().uninstallPackage(DEVICE_SIDE_TEST_PACKAGE);
        }

        CompatibilityBuildHelper buildHelper = new CompatibilityBuildHelper(mCtsBuild);
        mDevice.installPackage(buildHelper.getTestFile(DEVICE_SIDE_TEST_APK), true);

        mDevice.executeShellCommand(""dumpsys storaged --force"");

        String logcatDate = getCurrentLogcatDate();

        runDeviceTests(DEVICE_SIDE_TEST_PACKAGE,
                ""com.android.server.cts.storaged.StoragedTest"",
                ""testBackgroundIO"");
        String log = mDevice.executeAdbCommand(
                ""logcat"", ""-v"", ""brief"", ""-d"", ""-t"", logcatDate,
                ""SimpleIOService:I"", ""*:S"");
        String serviceCgroup = getCgroupFromLog(log);
        if (serviceCgroup != null && serviceCgroup.equals(""/top"")) {
            System.out.println(""WARNING: Service was not in the correct cgroup; ActivityManager may be unresponsive."");
        }

        runDeviceTests(DEVICE_SIDE_TEST_PACKAGE,
                ""com.android.server.cts.storaged.StoragedTest"",
                ""testForegroundIO"");

        String output = mDevice.executeShellCommand(""dumpsys storaged --force --hours 0.01"");
        assertNotNull(output);
        assertTrue(output.length() > 0);

        boolean hasTestIO = false;
        try (BufferedReader reader = new BufferedReader(
                new StringReader(output))) {

            String line;
            String[] parts;
            while ((line = reader.readLine()) != null) {
                if (line.isEmpty()) {
                    continue;
                }

                if (line.contains("","")) {
                    parts = line.split("","");
                    assertTrue(parts.length == 2);
                    if (!parts[0].isEmpty()) {
                        assertInteger(parts[0]);
                    }
                    assertInteger(parts[1]);
                    continue;
                }

                parts = line.split("" "");
                assertTrue(parts.length == 9);
                for (int i = 1; i < parts.length; i++) {
                    assertInteger(parts[i]);
                }

                if (parts[0].equals(DEVICE_SIDE_TEST_PACKAGE)) {
                    /*
                     * order of parts in StoragedService::dumpUidRecords
                     *  [0] DEVICE_SIDE_TEST_PACKAGE
                     *  [1] read foreground charger_off
                     *  [2] write foreground charger_off
                     *  [3] read background charger_off
                     *  [4] write background charger_off
                     *  [5] read foreground charger_on
                     *  [6] write foreground charger_on
                     *  [7] read background charger_on
                     *  [8] write background charger_on
                     */
                    if ((Integer.parseInt(parts[6]) >= 8192 && Integer.parseInt(parts[8]) == 0) ||
                        (Integer.parseInt(parts[2]) >= 8192 && Integer.parseInt(parts[4]) == 0)) {
                        System.out.print(""WARNING: Background I/O was attributed to the ""
                                + ""foreground. This could indicate a broken or malfunctioning ""
                                + ""ActivityManager or UsageStatsService.\n"");
                    } else if ((Integer.parseInt(parts[2]) >= 4096 && Integer.parseInt(parts[4]) >= 4096) ||
                                    Integer.parseInt(parts[4]) >= 8192) {
                        System.out.print(""WARNING: charger on I/O was attributed to ""
                                + ""charger off. This could indicate a broken or malfunctioning ""
                                + ""ADB USB connection, or device that refuses to charge at the ""
                                + ""typical 500mA because it is less than 0.05C.\n"");
                    } else {
                        assertTrue((Integer.parseInt(parts[6]) >= 4096 && Integer.parseInt(parts[8]) >= 4096) ||
                                    Integer.parseInt(parts[8]) >= 8192);
                    }
                    hasTestIO = true;
                }
            }

            assertTrue(hasTestIO);
        }
    }
}"	""	""	"UsageStats"	""	""	""	""	""	""	""	""	""	""
"3.5.1  . Application Restriction"	"3.5.1"	"C-1-9"	"3.5.1/C-1-9"	"03050100.670109"	"""C-1-9] MUST report all app restriction events via UsageStats."""	""	""	"UsageStats"	""	""	""	""	""	""	""	""	"com.android.cts.profileowner.AppUsageObserverTest"	"testAppUsageObserver_MinTimeLimit"	""	"/home/gpoor/cts-12-source/cts/hostsidetests/devicepolicy/app/ProfileOwner/src/com/android/cts/profileowner/AppUsageObserverTest.java"	""	"public void testAppUsageObserver_MinTimeLimit() throws Exception {
        final String[] packages = {""not.real.package.name""};
        final int obsId = 0;
        UsageStatsManager usm = mContext.getSystemService(UsageStatsManager.class);

        Intent intent = new Intent(Intent.ACTION_MAIN);
        PendingIntent pendingIntent = PendingIntent.getActivity(
                InstrumentationRegistry.getContext(),
                1, intent, PendingIntent.FLAG_MUTABLE_UNAUDITED);

        usm.registerAppUsageObserver(obsId, packages, 60, TimeUnit.SECONDS, pendingIntent);
        usm.unregisterAppUsageObserver(obsId);
        try {
            usm.registerAppUsageObserver(obsId, packages, 59, TimeUnit.SECONDS, pendingIntent);
            fail(""Should have thrown an IllegalArgumentException"");
        } catch (IllegalArgumentException expected) {
            // Do nothing. Exception is expected.
        }
    }"	""	""	"UsageStats"	""	""	""	""	""	""	""	""	""	""
"3.5.1  . Application Restriction"	"3.5.1"	"C-1-9"	"3.5.1/C-1-9"	"03050100.670109"	"""C-1-9] MUST report all app restriction events via UsageStats."""	""	""	"UsageStats"	""	""	""	""	""	""	""	""	"com.android.cts.profileowner.AppUsageObserverTest"	"testUsageSessionObserver_MinTimeLimit"	""	"/home/gpoor/cts-12-source/cts/hostsidetests/devicepolicy/app/ProfileOwner/src/com/android/cts/profileowner/AppUsageObserverTest.java"	""	"public void testUsageSessionObserver_MinTimeLimit() throws Exception {
        final String[] packages = {""not.real.package.name""};
        final int obsId = 0;
        UsageStatsManager usm = mContext.getSystemService(UsageStatsManager.class);

        Intent intent = new Intent(Intent.ACTION_MAIN);
        PendingIntent pendingIntent = PendingIntent.getActivity(
                InstrumentationRegistry.getContext(),
                1, intent, PendingIntent.FLAG_MUTABLE_UNAUDITED);

        usm.registerUsageSessionObserver(obsId, packages, Duration.ofSeconds(60),
                Duration.ofSeconds(10), pendingIntent, null);
        usm.unregisterUsageSessionObserver(obsId);
        try {
            usm.registerUsageSessionObserver(obsId, packages, Duration.ofSeconds(59),
                    Duration.ofSeconds(10), pendingIntent, null);
            fail(""Should have thrown an IllegalArgumentException"");
        } catch (IllegalArgumentException expected) {
            // Do nothing. Exception is expected.
        }
    }"	""	""	"UsageStats"	""	""	""	""	""	""	""	""	""	""
"3.5.1  . Application Restriction"	"3.5.1"	"C-1-9"	"3.5.1/C-1-9"	"03050100.670109"	"""C-1-9] MUST report all app restriction events via UsageStats."""	""	""	"UsageStats"	""	""	""	""	""	""	""	""	"com.android.cts.profileowner.AppUsageObserverTest"	"testObserverLimit"	""	"/home/gpoor/cts-12-source/cts/hostsidetests/devicepolicy/app/ProfileOwner/src/com/android/cts/profileowner/AppUsageObserverTest.java"	""	"public void testObserverLimit() throws Exception {
        final String[] packages = {""not.real.package.name""};
        UsageStatsManager usm = mContext.getSystemService(UsageStatsManager.class);

        Intent intent = new Intent(Intent.ACTION_MAIN);
        PendingIntent pendingIntent = PendingIntent.getActivity(
                InstrumentationRegistry.getContext(),
                1, intent, PendingIntent.FLAG_MUTABLE_UNAUDITED);

        // Register too many AppUsageObservers
        for (int obsId = 0; obsId < OBSERVER_LIMIT; obsId++) {
            usm.registerAppUsageObserver(obsId, packages, 60, TimeUnit.MINUTES, pendingIntent);
        }
        try {
            usm.registerAppUsageObserver(OBSERVER_LIMIT, packages, 60, TimeUnit.MINUTES,
                    pendingIntent);
            fail(""Should have thrown an IllegalStateException"");
        } catch (IllegalStateException expected) {
            // Do nothing. Exception is expected.
        }

        // Register too many UsageSessionObservers.
        for (int obsId = 0; obsId < OBSERVER_LIMIT; obsId++) {
            usm.registerUsageSessionObserver(obsId, packages, Duration.ofSeconds(60),
                    Duration.ofSeconds(10), pendingIntent, null);
        }
        try {
            usm.registerUsageSessionObserver(OBSERVER_LIMIT, packages, Duration.ofSeconds(60),
                    Duration.ofSeconds(10), pendingIntent, null);
            fail(""Should have thrown an IllegalStateException"");
        } catch (IllegalStateException expected) {
            // Do nothing. Exception is expected.
        }

        for (int obsId = 0; obsId < OBSERVER_LIMIT; obsId++) {
            usm.unregisterAppUsageObserver(obsId);
        }

        for (int obsId = 0; obsId < OBSERVER_LIMIT; obsId++) {
            usm.unregisterUsageSessionObserver(obsId);
        }
    }
}"	""	""	"UsageStats"	""	""	""	""	""	""	""	""	""	""
"3.5.1  . Application Restriction"	"3.5.1"	"C-1-9"	"3.5.1/C-1-9"	"03050100.670109"	"""C-1-9] MUST report all app restriction events via UsageStats."""	""	""	"UsageStats"	""	""	""	""	""	""	""	""	"android.app.usage.cts.AppIdleHostTest"	"testAppIsNotIdleAfterBeingLaunched"	"CtsAppUsageHostTestCases"	"/home/gpoor/cts-12-source/cts/hostsidetests/usage/src/android/app/usage/cts/AppIdleHostTest.java"	""	"public void testAppIsNotIdleAfterBeingLaunched() throws Exception {
        startAndStopTestApp();
        assertFalse(isAppIdle(TEST_APP_PACKAGE));
    }

    private void setAppStandbyBucket(String packageName, int bucket) throws Exception {
        mDevice.executeShellCommand(
                String.format(""am set-standby-bucket %s %s"", packageName, bucket));
    }

    private boolean isAppStandbyEnabled() throws DeviceNotAvailableException {
        final String result = mDevice.executeShellCommand(
                ""dumpsys usagestats is-app-standby-enabled"").trim();
        return Boolean.parseBoolean(result);
    }

    private int getAppStandbyBucket(String packageName) throws Exception {
        String bucketString = mDevice.executeShellCommand(
                String.format(""am get-standby-bucket %s"", packageName));
        try {
            return Integer.parseInt(bucketString.trim());
        } catch (NumberFormatException nfe) {
        }
        return -1;
    }"	""	""	"UsageStats"	""	""	""	""	""	""	""	""	""	""
