"Section"	"section_id"	"req_id"	"full_key"	"manual_search_terms"	"requirement"	"Test Availability"	"class_def"	"method"	"module"	"matched_terms"	"methods_string"	"search_terms"	"file_name"	"Comment(internal) e.g. why a test is not possible"	"CTS Bug Id"	"Test Level"
"9.5  . Multi"	"9.5"	"C-2-2"	"9.5/C-2-2"	""	"""C-2-2] MUST ensure that applications owned by and running on behalf of a given user cannot list, read, or write to the files owned by any other user, even if the data of both users are stored on the same volume or filesystem."	""	"com.android.cts.isolatedsplitapp.SplitAppTest"	"testNativeSplit_withoutExtractLibs_nativeLibraryCannotBeLoaded"	""	"2: data cannot"	"([1:/com/android/cts/isolatedsplitapp/SplitAppTest.java]:[cannot]:[1]:method_text:[.EXTRA_RETURN_RESULT);        assertThat(errorMessage, containsString(""dlopen failed""));    }   ])"	"users files applications filesystem. ensure data list stored 9.5/C-2-2 re_tag:(?<!/)C\-2\-2 user even cannot read volume behalf running 9.5 owned given both"	"/home/gpoor/cts-12-source/cts/hostsidetests/appsecurity/test-apps/IsolatedSplitApp/src/com/android/cts/isolatedsplitapp/SplitAppTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-2-2"	"9.5/C-2-2"	""	"""C-2-2] MUST ensure that applications owned by and running on behalf of a given user cannot list, read, or write to the files owned by any other user, even if the data of both users are stored on the same volume or filesystem."	""	"com.android.cts.isolatedsplitapp.SplitAppTest"	"testNative_getNumberADirectly_shouldBeSeven"	""	"1: even"	"([1:/com/android/cts/isolatedsplitapp/SplitAppTest.java]:[even]:[1]:method_text:[BeSeven() throws Exception {        assertThat(Native.getNumberADirectly(), equalTo(7));    }   ])"	"users files applications filesystem. ensure data list stored 9.5/C-2-2 re_tag:(?<!/)C\-2\-2 user even cannot read volume behalf running 9.5 owned given both"	"/home/gpoor/cts-12-source/cts/hostsidetests/appsecurity/test-apps/IsolatedSplitApp/src/com/android/cts/isolatedsplitapp/SplitAppTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-2-2"	"9.5/C-2-2"	""	"""C-2-2] MUST ensure that applications owned by and running on behalf of a given user cannot list, read, or write to the files owned by any other user, even if the data of both users are stored on the same volume or filesystem."	""	"com.android.cts.isolatedsplitapp.SplitAppTest"	"testNative_getNumberAViaProxy_shouldBeSeven"	""	"1: even"	"([1:/com/android/cts/isolatedsplitapp/SplitAppTest.java]:[even]:[1]:method_text:[BeSeven() throws Exception {        assertThat(Native.getNumberAViaProxy(), equalTo(7));    }   ])"	"users files applications filesystem. ensure data list stored 9.5/C-2-2 re_tag:(?<!/)C\-2\-2 user even cannot read volume behalf running 9.5 owned given both"	"/home/gpoor/cts-12-source/cts/hostsidetests/appsecurity/test-apps/IsolatedSplitApp/src/com/android/cts/isolatedsplitapp/SplitAppTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-2-2"	"9.5/C-2-2"	""	"""C-2-2] MUST ensure that applications owned by and running on behalf of a given user cannot list, read, or write to the files owned by any other user, even if the data of both users are stored on the same volume or filesystem."	""	"com.android.cts.isolatedsplitapp.SplitAppTest"	"testNative_getNumberBDirectly_shouldBeEleven"	""	"1: even"	"([1:/com/android/cts/isolatedsplitapp/SplitAppTest.java]:[even]:[1]:method_text:[Eleven() throws Exception {        assertThat(Native.getNumberBDirectly(), equalTo(11));    }   ])"	"users files applications filesystem. ensure data list stored 9.5/C-2-2 re_tag:(?<!/)C\-2\-2 user even cannot read volume behalf running 9.5 owned given both"	"/home/gpoor/cts-12-source/cts/hostsidetests/appsecurity/test-apps/IsolatedSplitApp/src/com/android/cts/isolatedsplitapp/SplitAppTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-2-2"	"9.5/C-2-2"	""	"""C-2-2] MUST ensure that applications owned by and running on behalf of a given user cannot list, read, or write to the files owned by any other user, even if the data of both users are stored on the same volume or filesystem."	""	"com.android.cts.isolatedsplitapp.SplitAppTest"	"testNative_getNumberBViaProxy_shouldBeEleven"	""	"1: even"	"([1:/com/android/cts/isolatedsplitapp/SplitAppTest.java]:[even]:[1]:method_text:[Eleven() throws Exception {        assertThat(Native.getNumberBViaProxy(), equalTo(11));    }   ])"	"users files applications filesystem. ensure data list stored 9.5/C-2-2 re_tag:(?<!/)C\-2\-2 user even cannot read volume behalf running 9.5 owned given both"	"/home/gpoor/cts-12-source/cts/hostsidetests/appsecurity/test-apps/IsolatedSplitApp/src/com/android/cts/isolatedsplitapp/SplitAppTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-2-2"	"9.5/C-2-2"	""	"""C-2-2] MUST ensure that applications owned by and running on behalf of a given user cannot list, read, or write to the files owned by any other user, even if the data of both users are stored on the same volume or filesystem."	""	"com.android.cts.isolatedsplitapp.SplitAppTest"	"testNative_cannotLoadSharedLibrary"	""	"1: cannot"	"([1:/com/android/cts/isolatedsplitapp/SplitAppTest.java]:[cannot]:[1]:method_text:[  };        }        public Context getContext() {            return mContext;        }    }}])"	"users files applications filesystem. ensure data list stored 9.5/C-2-2 re_tag:(?<!/)C\-2\-2 user even cannot read volume behalf running 9.5 owned given both"	"/home/gpoor/cts-12-source/cts/hostsidetests/appsecurity/test-apps/IsolatedSplitApp/src/com/android/cts/isolatedsplitapp/SplitAppTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-2-2"	"9.5/C-2-2"	""	"""C-2-2] MUST ensure that applications owned by and running on behalf of a given user cannot list, read, or write to the files owned by any other user, even if the data of both users are stored on the same volume or filesystem."	""	"com.android.cts.isolatedsplitapp.SplitAppTest"	"assertThemeBaseValues"	""	"2: read both"	"([1:/com/android/cts/isolatedsplitapp/SplitAppTest.java]:[both]:[1]:method_text:[        assertResourcesDoNotExist(activity, FEATURE_C_STRING, TestTheme.THEME_FEATURE_C);    }   ])"	"users files applications filesystem. ensure data list stored 9.5/C-2-2 re_tag:(?<!/)C\-2\-2 user even cannot read volume behalf running 9.5 owned given both"	"/home/gpoor/cts-12-source/cts/hostsidetests/appsecurity/test-apps/IsolatedSplitApp/src/com/android/cts/isolatedsplitapp/SplitAppTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-2-2"	"9.5/C-2-2"	""	"""C-2-2] MUST ensure that applications owned by and running on behalf of a given user cannot list, read, or write to the files owned by any other user, even if the data of both users are stored on the same volume or filesystem."	""	"com.android.cts.isolatedsplitapp.SplitAppTest"	"shouldLoadFeatureADiffRevision"	""	"1: read"	"([1:/com/android/cts/isolatedsplitapp/SplitAppTest.java]:[read]:[1]:method_text:[ FEATURE_C_STRING,                TestTheme.THEME_FEATURE_B, TestTheme.THEME_FEATURE_C);    }   ])"	"users files applications filesystem. ensure data list stored 9.5/C-2-2 re_tag:(?<!/)C\-2\-2 user even cannot read volume behalf running 9.5 owned given both"	"/home/gpoor/cts-12-source/cts/hostsidetests/appsecurity/test-apps/IsolatedSplitApp/src/com/android/cts/isolatedsplitapp/SplitAppTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-2-2"	"9.5/C-2-2"	""	"""C-2-2] MUST ensure that applications owned by and running on behalf of a given user cannot list, read, or write to the files owned by any other user, even if the data of both users are stored on the same volume or filesystem."	""	"com.android.cts.usespermissiondiffcertapp.UriGrantsResultTest"	"finish"	""	"1: data"	"([1:/com/android/cts/usespermissiondiffcertapp/UriGrantsResultTest.java]:[data]:[1]:method_text:[;    }    public void destroyActivity() throws Exception {        mActivity.finish();    }   ])"	"users files applications filesystem. ensure data list stored 9.5/C-2-2 re_tag:(?<!/)C\-2\-2 user even cannot read volume behalf running 9.5 owned given both"	"/home/gpoor/cts-12-source/cts/hostsidetests/appsecurity/test-apps/UsePermissionDiffCert/src/com/android/cts/usespermissiondiffcertapp/UriGrantsResultTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-2-2"	"9.5/C-2-2"	""	"""C-2-2] MUST ensure that applications owned by and running on behalf of a given user cannot list, read, or write to the files owned by any other user, even if the data of both users are stored on the same volume or filesystem."	""	"com.android.cts.usespermissiondiffcertapp.UriGrantsResultTest"	"testGrantableToResult"	""	"1: data"	"([5:/com/android/cts/usespermissiondiffcertapp/UriGrantsResultTest.java]:[data]:[5]:method_text:[tAccess(subClip, 0);        assertAccess(subUri, 0);        assertAccess(subSubUri, 0);    }   ])"	"users files applications filesystem. ensure data list stored 9.5/C-2-2 re_tag:(?<!/)C\-2\-2 user even cannot read volume behalf running 9.5 owned given both"	"/home/gpoor/cts-12-source/cts/hostsidetests/appsecurity/test-apps/UsePermissionDiffCert/src/com/android/cts/usespermissiondiffcertapp/UriGrantsResultTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-2-2"	"9.5/C-2-2"	""	"""C-2-2] MUST ensure that applications owned by and running on behalf of a given user cannot list, read, or write to the files owned by any other user, even if the data of both users are stored on the same volume or filesystem."	""	"com.android.cts.usespermissiondiffcertapp.UriGrantsResultTest"	"testNotGrantableToResult"	""	"1: data"	"([6:/com/android/cts/usespermissiondiffcertapp/UriGrantsResultTest.java]:[data]:[6]:method_text:[EXTRA_TEXT, clip);        intent.putExtra(Intent.EXTRA_INDEX, mode);        return intent;    }}])"	"users files applications filesystem. ensure data list stored 9.5/C-2-2 re_tag:(?<!/)C\-2\-2 user even cannot read volume behalf running 9.5 owned given both"	"/home/gpoor/cts-12-source/cts/hostsidetests/appsecurity/test-apps/UsePermissionDiffCert/src/com/android/cts/usespermissiondiffcertapp/UriGrantsResultTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-2-2"	"9.5/C-2-2"	""	"""C-2-2] MUST ensure that applications owned by and running on behalf of a given user cannot list, read, or write to the files owned by any other user, even if the data of both users are stored on the same volume or filesystem."	""	"com.android.cts.usespermissiondiffcertapp.UriGrantsServiceTest"	"testGrantableToService"	""	"2: data running"	"([1:/com/android/cts/usespermissiondiffcertapp/UriGrantsServiceTest.java]:[running]:[1]:method_text:[cess(sub2Clip, 0);        assertAccess(sub2Uri, 0);        assertAccess(sub2SubUri, 0);    }   ])"	"users files applications filesystem. ensure data list stored 9.5/C-2-2 re_tag:(?<!/)C\-2\-2 user even cannot read volume behalf running 9.5 owned given both"	"/home/gpoor/cts-12-source/cts/hostsidetests/appsecurity/test-apps/UsePermissionDiffCert/src/com/android/cts/usespermissiondiffcertapp/UriGrantsServiceTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-2-2"	"9.5/C-2-2"	""	"""C-2-2] MUST ensure that applications owned by and running on behalf of a given user cannot list, read, or write to the files owned by any other user, even if the data of both users are stored on the same volume or filesystem."	""	"com.android.cts.usespermissiondiffcertapp.UriGrantsServiceTest"	"testNotGrantableToService"	""	"1: data"	"([5:/com/android/cts/usespermissiondiffcertapp/UriGrantsServiceTest.java]:[data]:[5]:method_text:[ce"");        } catch (SecurityException e) {            // This is what we want.        }    }}])"	"users files applications filesystem. ensure data list stored 9.5/C-2-2 re_tag:(?<!/)C\-2\-2 user even cannot read volume behalf running 9.5 owned given both"	"/home/gpoor/cts-12-source/cts/hostsidetests/appsecurity/test-apps/UsePermissionDiffCert/src/com/android/cts/usespermissiondiffcertapp/UriGrantsServiceTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-2-2"	"9.5/C-2-2"	""	"""C-2-2] MUST ensure that applications owned by and running on behalf of a given user cannot list, read, or write to the files owned by any other user, even if the data of both users are stored on the same volume or filesystem."	""	"com.android.cts.usespermissiondiffcertapp.UriGrantsTest"	"testGrantPersistableUriPermission"	""	"5: data even read running both"	"([2:/com/android/cts/usespermissiondiffcertapp/UriGrantsTest.java]:[both]:[2]:method_text:[hCurInstanceSync();    }    /**     * Validate behavior of prefix permission grants.     */   ])"	"users files applications filesystem. ensure data list stored 9.5/C-2-2 re_tag:(?<!/)C\-2\-2 user even cannot read volume behalf running 9.5 owned given both"	"/home/gpoor/cts-12-source/cts/hostsidetests/appsecurity/test-apps/UsePermissionDiffCert/src/com/android/cts/usespermissiondiffcertapp/UriGrantsTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-2-2"	"9.5/C-2-2"	""	"""C-2-2] MUST ensure that applications owned by and running on behalf of a given user cannot list, read, or write to the files owned by any other user, even if the data of both users are stored on the same volume or filesystem."	""	"com.android.cts.usespermissiondiffcertapp.UriGrantsTest"	"testGrantPrefixUriPermission"	""	"2: data read"	"([13:/com/android/cts/usespermissiondiffcertapp/UriGrantsTest.java]:[read]:[13]:method_text:[wCat, ""writing should have failed"");        ReceiveUriActivity.finishCurInstanceSync();    }   ])"	"users files applications filesystem. ensure data list stored 9.5/C-2-2 re_tag:(?<!/)C\-2\-2 user even cannot read volume behalf running 9.5 owned given both"	"/home/gpoor/cts-12-source/cts/hostsidetests/appsecurity/test-apps/UsePermissionDiffCert/src/com/android/cts/usespermissiondiffcertapp/UriGrantsTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-2-2"	"9.5/C-2-2"	""	"""C-2-2] MUST ensure that applications owned by and running on behalf of a given user cannot list, read, or write to the files owned by any other user, even if the data of both users are stored on the same volume or filesystem."	""	"com.android.cts.usespermissiondiffcertapp.UriGrantsTest"	"testGrantPersistablePrefixUriPermission"	""	"2: data read"	"([13:/com/android/cts/usespermissiondiffcertapp/UriGrantsTest.java]:[read]:[13]:method_text:[    }    /**     * Validate behavior of directly granting/revoking permission grants.     */   ])"	"users files applications filesystem. ensure data list stored 9.5/C-2-2 re_tag:(?<!/)C\-2\-2 user even cannot read volume behalf running 9.5 owned given both"	"/home/gpoor/cts-12-source/cts/hostsidetests/appsecurity/test-apps/UsePermissionDiffCert/src/com/android/cts/usespermissiondiffcertapp/UriGrantsTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-2-2"	"9.5/C-2-2"	""	"""C-2-2] MUST ensure that applications owned by and running on behalf of a given user cannot list, read, or write to the files owned by any other user, even if the data of both users are stored on the same volume or filesystem."	""	"com.android.cts.usespermissiondiffcertapp.UriGrantsTest"	"testDirectGrantRevokeUriPermission"	""	"2: data read"	"([21:/com/android/cts/usespermissiondiffcertapp/UriGrantsTest.java]:[read]:[21]:method_text:[r of a direct permission grant, where the receiver of     * that permission revokes it.     */   ])"	"users files applications filesystem. ensure data list stored 9.5/C-2-2 re_tag:(?<!/)C\-2\-2 user even cannot read volume behalf running 9.5 owned given both"	"/home/gpoor/cts-12-source/cts/hostsidetests/appsecurity/test-apps/UsePermissionDiffCert/src/com/android/cts/usespermissiondiffcertapp/UriGrantsTest.java"	""	""	""
